Year,Watershed,County,Crop,TrialType,TrialDetail,YieldDifference,TrialID,TrialReport,StalkNitrateReport,ScoutingReport
2014,West Fork Cedar,Cerro Gordo,Corn,Crop Protection - Insecticide,Aztec 4.67G vs Untreated,-0.2,ST2014IA091A,y,n,y
2014,West Fork Cedar,Cerro Gordo,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,0.7,ST2014IA092A,y,y,n
2014,Upper Wapsipinicon,Chickasaw,Soybeans,Crop Protection - Seed Treatment,Clariva Complete vs CruiserMaxx + Vibrance,1.2,ST2014IA093A,y,n,y
2014,Upper Wapsipinicon,Chickasaw,Soybeans,"Stimulant, PGR or Biological",RootSurge vs Untreated,-1.6,ST2014IA093B,y,n,n
2014,Monona-Harrison Ditch,Woodbury,Corn,Crop Management - Population,High vs Low Plant Population,-2.8,ST2014IA096A,y,y,n
2014,Monona-Harrison Ditch,Woodbury,Corn,Crop Protection - Fungicide,Astera with AlphaBetaPro vs Untreated,0.9,ST2014IA096B,y,n,n
2014,Blackbird-Soldier,Monona,Soybeans,Crop Protection - Seed Treatment,Clariva Complete vs CruiserMaxx + Vibrance,-0.2,ST2014IA097A,y,n,y
2014,Middle Des Moines,Boone,Soybeans,Crop Protection - Seed Treatment,Clariva Complete vs CruiserMaxx + Vibrance,3.2,ST2014IA099A,y,n,y
2014,Monona-Harrison Ditch,Woodbury,Soybeans,Crop Protection - Herbicide,Fierce vs Grower Standard Herbicide,0.1,ST2014IA100A,y,n,n
2014,South Skunk,Story,Soybeans,Crop Protection - Seed Treatment,Clariva Complete vs CruiserMaxx + Vibrance,4.6,ST2014IA101A,y,n,y
2014,Boone,Humboldt,Corn,"Stimulant, PGR or Biological",RyzUp SmartGrass vs Untreated,2.9,ST2014IA102A,y,n,n
2014,West Nowaway,Adair,Soybeans,"Stimulant, PGR or Biological",Sugar Power + Energy Power vs Untreated,2.3,ST2014IA104A,y,n,n
2014,West Nishnabotna,Shelby,Soybeans,Crop Protection - Seed Treatment,INTEGO SUITE vs INOVATE Pro,0.9,ST2014IA105A,y,n,n
2014,West Nishnabotna,Shelby,Soybeans,Crop Protection - Fungicide,Zolera with AlphaBetaPro vs Untreated,3.1,ST2014IA105B,y,n,y
2014,West Nishnabotna,Shelby,Corn,Crop Protection - Fungicide,Astera with AlphaBetaPro vs Untreated,-1.9,ST2014IA106A,y,n,y
2014,Maquoketa,Jones,Corn,Crop Management - Population,High vs Low Plant Population,-3.2,ST2014IA107A,y,y,n
2014,Maquoketa,Jones,Soybeans,Crop Protection - Seed Treatment,Clariva Complete vs CruiserMaxx + Vibrance,1.3,ST2014IA108A,y,n,y
2014,Maquoketa,Jones,Soybeans,Crop Protection - Seed Treatment,Clariva Complete vs CruiserMaxx + Vibrance,-0.7,ST2014IA109A,y,n,y
2014,Skunk,Washington,Soybeans,Crop Protection - Seed Treatment,INTEGO SUITE vs INOVATE Pro,-0.8,ST2014IA110A,y,n,y
2014,Lake Red Rock,Jasper,Corn,Plant Nutrition - Fertilizer,ESN,-0.4,ST2014IA111A,y,y,n
2014,Lake Red Rock,Polk,Corn,Plant Nutrition - Fertilizer,Starter vs Untreated,3.8,ST2014IA112A,y,y,n
2014,Lake Red Rock,Polk,Corn,Plant Nutrition - Fertilizer,Starter vs Untreated,6.4,ST2014IA112B,y,y,n
2014,Upper Wapsipinicon,Buchanan,Soybeans,Crop Management - Population,High vs Low Plant Population,0.7,ST2014IA115A,y,n,y
2014,Upper Wapsipinicon,Buchanan,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,-0.4,ST2014IA116A,y,y,n
2014,North Skunk,Keokuk,Corn,Plant Nutrition - Nitrogen Sensor,OptRx,0.8,ST2014IA117A,y,y,n
2014,Skunk,Keokuk,Corn,"Stimulant, PGR or Biological",RyzUp SmartGrass vs Untreated,2.3,ST2014IA118A,y,n,n
2014,Nowaway,Page,Corn,Crop Protection - Fungicide,Stratego YLD vs Untreated,1.8,ST2014IA120A,y,n,n
2014,Flint-Henderson,Lee,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,7.6,ST2014IA121A,y,y,n
2014,Flint-Henderson,Lee,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,-0.3,ST2014IA122A,y,y,n
2014,Maquoketa,Delaware,Corn,Plant Nutrition - Nitrogen Sensor,OptRx,-4,ST2014IA123A,y,y,n
2014,Maquoketa,Delaware,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,16.5,ST2014IA123B,y,n,n
2014,Upper Cedar,Mitchell,Corn,Crop Management,Fluency Agent vs Talc,-0.1,ST2014IA124A,y,n,n
2014,Upper Cedar,Mitchell,Soybeans,Crop Protection - Herbicide,Fierce vs Grower Standard Herbicide,-0.8,ST2014IA125A,y,n,n
2014,Upper Cedar,Mitchell,Soybeans,Crop Management,Fluency Agent vs Talc,1.3,ST2014IA125B,y,n,n
2014,Upper Cedar,Floyd,Corn,Cover Crop,TillageMax INDY Mix vs Untreated,-2.9,ST2014IA126A,y,y,n
2014,Middle Cedar,Black Hawk,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,9.1,ST2014IA127A,y,y,n
2014,South Skunk,Marion,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,3.4,ST2014IA128A,y,y,n
2014,West Nishnabotna,Pottawattamie,Corn,Equipment,Hydraulic Downforce vs Standard Spring,0,ST2014IA130A,y,n,y
2014,West Nishnabotna,Pottawattamie,Corn,Equipment,Hydraulic Downforce vs Standard Spring,1,ST2014IA131A,y,n,n
2014,East Nishnabotna,Shelby,Corn,Equipment,Hydraulic Downforce vs Standard Spring,-2.4,ST2014IA132A,y,n,n
2014,East Nishnabotna,Shelby,Corn,Equipment,Hydraulic Downforce vs Standard Spring,2,ST2014IA132B,y,n,n
2014,West Nishnabotna,Shelby,Corn,Equipment,Hydraulic Downforce vs Standard Spring,0.2,ST2014IA133A,y,n,n
2014,West Nishnabotna,Shelby,Corn,Equipment,Hydraulic Downforce vs Standard Spring,5.5,ST2014IA134A,y,n,n
2014,West Nishnabotna,Shelby,Corn,Equipment,Hydraulic Downforce vs Standard Spring,2.4,ST2014IA134B,y,n,n
2014,Boyer,Crawford,Soybeans,Crop Management - Population,High vs Low Plant Population,0.4,ST2014IA135A,y,n,y
2014,Skunk,Keokuk,Soybeans,Crop Protection - Seed Treatment,INTEGO SUITE vs INOVATE Pro,1.7,ST2014IA136A,y,n,y
2014,Lower Iowa,Louisa,Corn,"Stimulant, PGR or Biological",RyzUp SmartGrass vs Untreated,-6.3,ST2014IA137A,y,n,n
2014,Winnebago,Hancock,Corn,Plant Nutrition - Sulfur,Sulfur vs Untreated,9.9,ST2014IA138A,y,n,n
2014,Upper Iowa,Hancock,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,15.4,ST2014IA139A,y,y,n
2014,Upper Iowa,Hancock,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,14.7,ST2014IA140A,y,y,n
2014,Upper Iowa,Hancock,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,10.9,ST2014IA141A,y,y,n
2014,Upper Iowa,Hancock,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,6.5,ST2014IA142A,y,y,n
2014,Winnebago,Hancock,Corn,Plant Nutrition - Sulfur,Sulfur vs Untreated,2.4,ST2014IA143A,y,n,n
2014,Little Sioux,Clay,Corn,"Stimulant, PGR or Biological",RyzUp SmartGrass vs Untreated,-0.8,ST2014IA144A,y,n,n
2014,Little Sioux,Clay,Corn,"Stimulant, PGR or Biological",RyzUp SmartGrass vs Untreated,1.4,ST2014IA145A,y,n,n
2014,Boone,Wright,Corn,Plant Nutrition - Stabilizer or Additive,N-Serve vs Untreated,3.1,ST2014IA146A,y,y,n
2014,Blue Earth,Kossuth,Corn,Crop Protection - Fungicide,Astera with AlphaBetaPro vs Untreated,-3.2,ST2014IA147A,y,n,n
2014,Blue Earth,Kossuth,Corn,Plant Nutrition - Micronutrients,Micronutrients,5.6,ST2014IA147B,y,n,n
2014,Blue Earth,Kossuth,Corn,"Stimulant, PGR or Biological",RyzUp SmartGrass vs Untreated,-0.9,ST2014IA148A,y,n,n
2014,Upper Des Moines,Humboldt,Corn,Crop Protection - Insecticide,Smartchoice vs Untreated,-1.9,ST2014IA153A,y,n,y
2014,Middle Des Moines,Greene,Corn,Crop Protection - Insecticide,Force CS vs Untreated,-2.3,ST2014IA154A,y,n,n
2014,Lower Iowa,Keokuk,Soybeans,Crop Protection - Seed Treatment,INTEGO SUITE vs INOVATE Pro,-0.3,ST2014IA155A,y,n,y
2014,Upper Cedar,Black Hawk,Corn,"Stimulant, PGR or Biological",RyzUp SmartGrass vs Untreated,1.1,ST2014IA157A,y,n,n
2014,Coon-Yellow,Clayton,Corn,Crop Protection - Insecticide,Force 3G vs Untreated,-3.9,ST2014IA158A,y,n,y
2014,Middle Des Moines,Boone,Corn,Crop Protection - Insecticide,Force CS vs Untreated,3.3,ST2014IA159A,y,n,n
2014,Middle Des Moines,Greene,Corn,Crop Protection - Insecticide,Force CS vs Untreated,-1.3,ST2014IA161A,y,n,n
2014,Middle Des Moines,Greene,Corn,Crop Protection - Insecticide,Force CS vs Untreated,1.8,ST2014IA162A,y,n,n
2014,Middle Des Moines,Greene,Corn,Crop Protection - Insecticide,Force CS vs Untreated,4.4,ST2014IA163A,y,n,y
2014,North Raccoon,Greene,Corn,Crop Protection - Insecticide,Force CS vs Untreated,-0.3,ST2014IA164A,y,n,n
2014,Middle Des Moines,Greene,Corn,Crop Protection - Insecticide,Force CS vs Untreated,-1,ST2014IA165A,y,n,n
2014,Middle Des Moines,Greene,Corn,Crop Protection - Insecticide,Force CS vs Untreated,-2.1,ST2014IA166A,y,n,n
2014,Middle Des Moines,Greene,Corn,Crop Protection - Insecticide,Force CS vs Untreated,3.9,ST2014IA167A,y,n,n
2014,North Raccoon,Greene,Corn,"Stimulant, PGR or Biological",RyzUp SmartGrass vs Untreated,-2.3,ST2014IA168A,y,n,n
2014,Middle Des Moines,Boone,Soybeans,"Stimulant, PGR or Biological",Generate vs Untreated,-0.3,ST2014IA169A,y,n,n
2014,Middle Des Moines,Boone,Corn,Crop Protection - Insecticide,Aztec 4.67G vs Untreated,2.3,ST2014IA171A,y,n,n
2014,Skunk,Louisa,Soybeans,Crop Protection - Seed Treatment,INTEGO SUITE vs INOVATE Pro,1.5,ST2014IA172A,y,n,y
2014,Monona-Harrison Ditch,Woodbury,Corn,"Stimulant, PGR or Biological",RyzUp SmartGrass vs Untreated,0.3,ST2014IA173A,y,n,n
2014,North Skunk,Jasper,Soybeans,Crop Protection - Fungicide,Stratego YLD vs Untreated,1.3,ST2014IA174A,y,n,n
2014,Upper Iowa,Wright,Soybeans,Crop Protection - Fungicide,Zolera with AlphaBetaPro vs Untreated,-1.8,ST2014IA175A,y,n,y
2014,Lower Iowa,Louisa,Corn,Crop Protection - Insecticide,Aztec 2.1G vs Untreated,2.9,ST2014IA176A,y,n,y
2014,Monona-Harrison Ditch,Cherokee,Soybeans,Crop Protection - Fungicide,Zolera with AlphaBetaPro vs Untreated,0.5,ST2014IA177A,y,n,y
2014,Monona-Harrison Ditch,Cherokee,Soybeans,Crop Protection - Fungicide,Zolera with AlphaBetaPro vs Untreated,-0.2,ST2014IA177B,y,n,n
2014,South Skunk,Jasper,Soybeans,Crop Protection - Fungicide,Stratego YLD vs Untreated,1,ST2014IA178A,y,n,n
2014,Upper Iowa,Wright,Soybeans,Crop Protection - Fungicide,Stratego YLD vs Untreated,0.4,ST2014IA179A,y,n,n
2014,Upper Iowa,Wright,Corn,"Stimulant, PGR or Biological",RyzUp SmartGrass vs Untreated,3.1,ST2014IA180A,y,n,n
2014,Upper Iowa,Wright,Corn,"Stimulant, PGR or Biological",RyzUp SmartGrass vs Untreated,-7.1,ST2014IA180B,y,n,n
2014,Upper Iowa,Wright,Corn,Crop Protection - Fungicide,Stratego YLD vs Untreated,1.1,ST2014IA181A,y,n,n
2014,Upper Iowa,Wright,Corn,Crop Protection - Fungicide,Stratego YLD vs Untreated,-5.1,ST2014IA181B,y,n,n
2014,Middle Des Moines,Humboldt,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,5.2,ST2014IA182A,y,y,n
2014,Upper Des Moines,Humboldt,Corn,Plant Nutrition - Micronutrients,Micromix vs Untreated,1.7,ST2014IA183A,y,n,n
2014,Upper Des Moines,Humboldt,Corn,"Stimulant, PGR or Biological",RyzUp SmartGrass vs Untreated,-1.2,ST2014IA184A,y,n,n
2014,Middle Des Moines,Humboldt,Corn,Crop Protection - Fungicide,Aproach vs Untreated,-1.4,ST2014IA185A,y,n,n
2014,Rock,Osceola,Corn,"Stimulant, PGR or Biological",RyzUp SmartGrass vs Untreated,0.3,ST2014IA187A,y,n,n
2014,Boone,Humboldt,Soybeans,"Stimulant, PGR or Biological",Sugar Power + Energy Power vs Untreated,-1.2,ST2014IA188B,y,n,n
2014,North Raccoon,Webster,Corn,"Stimulant, PGR or Biological",RyzUp SmartGrass vs Untreated,-1.4,ST2014IA189A,y,n,n
2014,Upper Wapsipinicon,Chickasaw,Soybeans,Plant Nutrition - Fertilizer,Fertilizer vs Untreated,1,ST2014IA190A,y,n,n
2014,Upper Wapsipinicon,Chickasaw,Soybeans,Plant Nutrition - Fertilizer,Fertilizer vs Untreated,0.8,ST2014IA190B,y,n,n
2014,Little Sioux,Clay,Soybeans,Crop Protection - Herbicide,Fierce vs Grower Standard Herbicide,-0.4,ST2014IA191A,y,n,n
2014,Little Sioux,Clay,Corn,Crop Protection - Fungicide,Astera with AlphaBetaPro vs Untreated,0.4,ST2014IA192A,y,n,n
2014,Upper Des Moines,Palo Alto,Soybeans,Crop Management - Row Spacing,"15"" rows vs 30"" rows",4.8,ST2014IA193A,y,n,y
2014,Monona-Harrison Ditch,Woodbury,Soybeans,Crop Protection - Fungicide,Zolera with AlphaBetaPro vs Untreated,-3.2,ST2014IA194B,y,n,n
2014,Big Papillion-Mosquito,Pottawattamie,Soybeans,Plant Nutrition - Fertilizer,Potash vs Untreated,1.8,ST2014IA196A,y,n,n
2014,Big Papillion-Mosquito,Pottawattamie,Corn,Crop Management - Population,Variable Rate vs Fixed Rate Plant Population,-1.3,ST2014IA197A,y,n,n
2014,West Nishnabotna,Pottawattamie,Soybeans,Crop Management - Row Spacing,"15"" rows vs 30"" rows",-1,ST2014IA198A,y,n,y
2014,One Hundred & Two,Adams,Soybeans,Crop Protection - Fungicide,Stratego YLD vs Untreated,1.8,ST2014IA199A,y,n,y
2014,Skunk,Henry,Soybeans,Crop Protection - Fungicide,Zolera with AlphaBetaPro vs Untreated,0.7,ST2014IA203A,y,n,n
2014,North Raccoon,Greene,Soybeans,Crop Protection - Fungicide,Priaxor vs Untreated,2.3,ST2014IA204A,y,n,n
2014,Middle Des Moines,Boone,Corn,Plant Nutrition - Stabilizer or Additive,Avail vs Untreated,-0.2,ST2014IA205A,y,n,n
2014,Middle Des Moines,Boone,Soybeans,Crop Protection - Seed Treatment,Clariva Complete vs CruiserMaxx + Vibrance,0.5,ST2014IA205B,y,n,n
2014,Middle Des Moines,Boone,Soybeans,Crop Protection - Seed Treatment,Clariva Complete vs CruiserMaxx + Vibrance,-1.2,ST2014IA206A,y,n,n
2014,Middle Des Moines,Boone,Soybeans,Crop Protection - Seed Treatment,Clariva Complete vs CruiserMaxx + Vibrance,0.2,ST2014IA207A,y,n,n
2014,Middle Des Moines,Boone,Corn,Crop Protection - Fungicide,Stratego YLD vs Untreated,-3.1,ST2014IA208A,y,n,n
2014,Middle Des Moines,Boone,Corn,Crop Protection - Fungicide,Stratego YLD vs Untreated,-2.9,ST2014IA209A,y,n,n
2014,Middle Des Moines,Boone,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,1.8,ST2014IA210A,y,y,n
2014,Middle Des Moines,Boone,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,4,ST2014IA211A,y,y,n
2014,Middle Des Moines,Greene,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,1.6,ST2014IA212A,y,y,n
2014,Middle Des Moines,Boone,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,-3.3,ST2014IA213A,y,y,n
2014,Middle Des Moines,Boone,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,-15,ST2014IA213B,y,y,n
2014,Middle Des Moines,Boone,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,-4.5,ST2014IA214A,y,y,n
2014,Boone,Hancock,Soybeans,"Stimulant, PGR or Biological",Sugar Power + Energy Power vs Untreated,-4.5,ST2014IA215A,y,n,n
2014,Upper Iowa,Hancock,Soybeans,"Stimulant, PGR or Biological",Vitazyme vs Untreated,-0.6,ST2014IA216A,y,n,n
2014,Upper Iowa,Hancock,Soybeans,Plant Nutrition - Micronutrients,Micronutrients,-0.4,ST2014IA216B,y,n,n
2014,Shell Rock,Worth,Corn,Crop Management - Population,High vs Low Plant Population,4.1,ST2014IA217A,y,y,n
2014,Shell Rock,Worth,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,2.3,ST2014IA217B,y,n,n
2014,Upper Cedar,Worth,Soybeans,Crop Management - Row Spacing,"15"" rows vs 30"" rows",1.6,ST2014IA218A,y,n,y
2014,Shell Rock,Worth,Corn,Equipment - Tillage,Tillage vs No-Tillage,10.5,ST2014IA219A,y,n,n
2014,Shell Rock,Worth,Corn,Equipment - Tillage,Tillage vs No-Tillage,4.6,ST2014IA219B,y,n,n
2014,Upper Cedar,Worth,Corn,Crop Protection - Insecticide,Force 3G vs Untreated,0.5,ST2014IA220A,y,n,y
2014,Upper Cedar,Worth,Corn,Crop Protection - Insecticide,Force 3G vs Capture,-0.3,ST2014IA221A,y,n,n
2014,Middle Des Moines,Boone,Corn,Plant Nutrition - Seed Treatment,NutriPlant SD vs Talc,1.7,ST2014IA222A,y,n,n
2014,Middle Des Moines,Boone,Corn,Plant Nutrition - Seed Treatment,NutriPlant SD vs Talc,4.5,ST2014IA223A,y,n,n
2014,Middle Des Moines,Boone,Corn,Plant Nutrition - Seed Treatment,NutriPlant SD vs Talc,3.5,ST2014IA224A,y,n,n
2014,South Skunk,Hamilton,Corn,Plant Nutrition - Seed Treatment,NutriPlant SD vs Talc,2.3,ST2014IA225A,y,n,n
2014,South Skunk,Hamilton,Corn,Plant Nutrition - Seed Treatment,NutriPlant SD vs Talc,0.2,ST2014IA226A,y,n,n
2014,South Skunk,Hamilton,Corn,Plant Nutrition - Seed Treatment,NutriPlant SD vs Talc,-0.9,ST2014IA227A,y,n,n
2014,Middle Des Moines,Boone,Corn,Plant Nutrition - Seed Treatment,NutriPlant SD vs Talc,-2.9,ST2014IA228A,y,n,n
2014,Middle Des Moines,Boone,Corn,Plant Nutrition - Seed Treatment,NutriPlant SD vs Talc,6.2,ST2014IA228B,y,n,n
2014,Middle Des Moines,Boone,Corn,Plant Nutrition - Seed Treatment,NutriPlant SD vs Talc,0.6,ST2014IA229A,y,n,n
2014,West Nishnabotna,Shelby,Soybeans,"Stimulant, PGR or Biological",Sugar Power + Energy Power vs Untreated,-0.1,ST2014IA230A,y,n,n
2014,Middle Des Moines,Webster,Soybeans,Crop Protection - Fungicide and Insecticide,Aproach + Asana XL vs Untreated,2.4,ST2014IA231A,y,n,n
2014,Upper Des Moines,Palo Alto,Corn,Crop Management - Population,High vs Low Plant Population,-2,ST2014IA232A,y,y,n
2014,Upper Des Moines,Palo Alto,Corn,Crop Management - Population,High vs Low Plant Population,2.2,ST2014IA232B,y,y,n
2014,Upper Wapsipinicon,Buchanan,Corn,Crop Protection - Fungicide,Stratego YLD vs Untreated,-3.4,ST2014IA233A,y,n,n
2014,Upper Wapsipinicon,Buchanan,Corn,"Stimulant, PGR or Biological",RyzUp SmartGrass vs Untreated,0.1,ST2014IA234A,y,n,n
2014,Upper Wapsipinicon,Buchanan,Corn,Crop Protection - Fungicide,Priaxor vs Untreated,-9.7,ST2014IA234B,y,n,n
2014,Upper Wapsipinicon,Buchanan,Corn,Crop Protection - Fungicide,Stratego YLD vs Untreated,-0.2,ST2014IA234C,y,n,n
2014,Skunk,Henry,Corn,Crop Protection - Fungicide,Astera with AlphaBetaPro vs Untreated,0.4,ST2014IA235A,y,n,n
2014,Copperas-Duck,Scott,Soybeans,"Stimulant, PGR or Biological",Sugar Power + Energy Power vs Untreated,0.1,ST2014IA240A,y,n,n
2014,Upper Des Moines,Palo Alto,Corn,Crop Management - Population,High vs Low Plant Population,-4.4,ST2014IA242A,y,y,n
2014,Upper Des Moines,Palo Alto,Corn,Crop Management - Population,High vs Low Plant Population,4.5,ST2014IA242B,y,y,n
2014,Upper Des Moines,Palo Alto,Corn,Crop Protection - Insecticide,Aztec 4.67G vs Untreated,-1.2,ST2014IA243A,y,n,y
2014,South Skunk,Story,Corn,Crop Protection - Fungicide,Stratego YLD vs Untreated,8.7,ST2014IA245A,y,n,n
2014,Upper Cedar,Mitchell,Corn,"Stimulant, PGR or Biological",RyzUp SmartGrass vs Untreated,-0.1,ST2014IA246A,y,n,n
2014,Upper Cedar,Mitchell,Corn,"Stimulant, PGR or Biological",RyzUp SmartGrass vs Untreated,-4.6,ST2014IA246B,y,n,n
2014,Upper Cedar,Mitchell,Soybeans,Crop Protection - Fungicide,Stratego YLD vs Untreated,3.6,ST2014IA247A,y,n,n
2014,Upper Cedar,Mitchell,Corn,Crop Management,Fluency Agent vs Talc,-1.9,ST2014IA248A,y,n,n
2014,Upper Cedar,Mitchell,Corn,Crop Protection - Fungicide,Stratego YLD vs Untreated,-1.6,ST2014IA248B,y,n,n
2014,Upper Cedar,Mitchell,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,6.5,ST2014IA249A,y,y,n
2014,Upper Cedar,Mitchell,Soybeans,"Stimulant, PGR or Biological",Sugar Power + Energy Power vs Untreated,-2.3,ST2014IA250A,y,n,n
2014,Little Sioux,Cherokee,Soybeans,"Stimulant, PGR or Biological",Sugar Power + Energy Power vs Untreated,-0.1,ST2014IA251A,y,n,n
2014,Little Sioux,Cherokee,Soybeans,"Stimulant, PGR or Biological",Vitazyme vs Untreated,-0.1,ST2014IA251B,y,n,n
2014,Little Sioux,Cherokee,Corn,"Stimulant, PGR or Biological",RyzUp SmartGrass vs Untreated,-0.1,ST2014IA252A,y,n,n
2014,Little Sioux,Cherokee,Corn,"Stimulant, PGR or Biological",RyzUp SmartGrass vs Untreated,-1.6,ST2014IA252B,y,n,n
2014,Little Sioux,Cherokee,Corn,"Stimulant, PGR or Biological",RyzUp SmartGrass vs Untreated,0.7,ST2014IA252C,y,n,n
2014,Little Sioux,Cherokee,Corn,"Stimulant, PGR or Biological",RyzUp SmartGrass vs Untreated,2.6,ST2014IA252D,y,n,n
2014,Lower Iowa,Washington,Corn,Crop Protection - Insecticide,Aztec 4.67G vs Untreated,5.6,ST2014IA254A,y,n,y
2014,Skunk,Keokuk,Corn,Crop Protection - Insecticide,Aztec 4.67G vs Untreated,-1.9,ST2014IA255A,y,n,y
2014,Turkey,Fayette,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,8.8,ST2014IA256A,y,y,n
2014,Turkey,Fayette,Corn,Crop Management - Population,Variable Rate vs Fixed Rate Plant Population,-1.1,ST2014IA257A,y,n,n
2014,Upper Wapsipinicon,Fayette,Soybeans,Plant Nutrition - Nitrogen Rate,Nitrogen vs Untreated,-0.3,ST2014IA259A,y,n,n
2014,Upper Wapsipinicon,Buchanan,Corn,Plant Nutrition - Nitrogen Sensor,OptRx,-0.8,ST2014IA260A,y,y,n
2014,Upper Wapsipinicon,Buchanan,Corn,Plant Nutrition - Nitrogen Sensor,OptRx,5.9,ST2014IA261A,y,y,n
2014,Maquoketa,Delaware,Corn,Plant Nutrition - Nitrogen Sensor,OptRx,-2.3,ST2014IA262A,y,y,n
2014,Maquoketa,Delaware,Corn,Plant Nutrition - Nitrogen Sensor,OptRx,3.7,ST2014IA262B,y,n,n
2014,Flint-Henderson,Lee,Soybeans,"Stimulant, PGR or Biological",Sugar Power + Energy Power vs Untreated,3,ST2014IA263A,y,n,n
2014,Lower Des Moines,Lee,Soybeans,"Stimulant, PGR or Biological",Vitazyme vs Untreated,-2.4,ST2014IA264A,y,n,n
2014,Middle Des Moines,Boone,Soybeans,"Stimulant, PGR or Biological",Vitazyme vs Untreated,-0.4,ST2014IA266A,y,n,n
2014,Middle Des Moines,Boone,Corn,Crop Protection - Fungicide,Stratego YLD vs Untreated,5.4,ST2014IA267A,y,n,n
2014,Upper Wapsipinicon,Howard,Soybeans,Crop Protection - Herbicide,Fierce vs Grower Standard Herbicide,0.5,ST2014IA269A,y,n,n
2014,Upper Wapsipinicon,Howard,Soybeans,Crop Protection - Fungicide,Zolera with AlphaBetaPro vs Untreated,0.6,ST2014IA270A,y,n,y
2014,Upper Wapsipinicon,Howard,Soybeans,Crop Protection - Fungicide,Zolera with AlphaBetaPro vs Untreated,0.9,ST2014IA271A,y,n,n
2014,Upper Wapsipinicon,Howard,Soybeans,Crop Protection - Fungicide,Astera with AlphaBetaPro vs Untreated,-0.9,ST2014IA272A,y,n,n
2014,Upper Wapsipinicon,Howard,Corn,Crop Protection - Fungicide,Stratego YLD vs Untreated,-3.7,ST2014IA273A,y,n,n
2014,Upper Wapsipinicon,Howard,Soybeans,Crop Protection - Fungicide,Stratego YLD vs Untreated,0.1,ST2014IA274A,y,n,y
2014,Upper Wapsipinicon,Howard,Corn,Crop Protection - Fungicide,Stratego YLD vs Untreated,-1.2,ST2014IA275A,y,n,n
2014,Middle Cedar,Black Hawk,Soybeans,"Stimulant, PGR or Biological",DeCom Plus vs Untreated,-0.9,ST2014IA276A,y,n,n
2014,Middle Cedar,Grundy,Soybeans,Plant Nutrition - Lime,SuperCal 98G vs Untreated,3.2,ST2014IA277A,y,n,n
2014,Middle Cedar,Grundy,Soybeans,Crop Protection - Fungicide,Stratego YLD vs Untreated,0.8,ST2014IA277B,y,n,n
2014,Middle Des Moines,Boone,Corn,Plant Nutrition - Seed Treatment,NutriPlant SD vs Talc,-1,ST2014IA279A,y,n,n
2014,Upper Wapsipinicon,Howard,Soybeans,Crop Protection - Fungicide,Stratego YLD vs Untreated,-3.6,ST2014IA280A,y,n,n
2014,Blue Earth,Kossuth,Corn,Crop Protection - Fungicide,Astera with AlphaBetaPro vs Untreated,0.4,ST2014IA281A,y,n,n
2014,Little Sioux,Cherokee,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,5.2,ST2014IA282A,y,y,n
2014,Floyd,Sioux,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,0.3,ST2014IA283A,y,n,n
2014,Middle Iowa,Johnson,Soybeans,Crop Protection - Seed Treatment,INTEGO SUITE vs INOVATE Pro,1.5,ST2014IA285A,y,n,n
2014,Floyd,Sioux,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,1.8,ST2014IA286A,y,y,n
2014,North Skunk,Keokuk,Corn,"Stimulant, PGR or Biological",RyzUp SmartGrass vs Untreated,4.1,ST2014IA287A,y,n,n
2014,Skunk,Keokuk,Corn,"Stimulant, PGR or Biological",RyzUp SmartGrass vs Untreated,4.6,ST2014IA288A,y,n,n
2014,North Skunk,Keokuk,Corn,"Stimulant, PGR or Biological",RyzUp SmartGrass vs Untreated,0.7,ST2014IA289A,y,n,n
